timestamp,value
2026-01-10T04:30:00Z,0.609
2026-01-10T04:45:00Z,0.608
2026-01-10T05:00:00Z,0.609
2026-01-10T05:15:00Z,0.609
2026-01-10T05:30:00Z,0.609
2026-01-10T05:45:00Z,0.609
2026-01-10T06:00:00Z,0.608
2026-01-10T06:15:00Z,0.608
2026-01-10T06:30:00Z,0.607
2026-01-10T06:45:00Z,0.607
2026-01-10T07:00:00Z,0.607
2026-01-10T07:15:00Z,0.607
2026-01-10T07:30:00Z,0.608
2026-01-10T07:45:00Z,0.607
2026-01-10T08:00:00Z,0.607
2026-01-10T08:15:00Z,0.607
2026-01-10T08:30:00Z,0.605
2026-01-10T08:45:00Z,0.606
2026-01-10T09:00:00Z,0.606
2026-01-10T09:15:00Z,0.608
2026-01-10T09:30:00Z,0.607
2026-01-10T09:45:00Z,0.607
2026-01-10T10:00:00Z,0.606
2026-01-10T10:15:00Z,0.606
2026-01-10T10:30:00Z,0.606
2026-01-10T10:45:00Z,0.605
2026-01-10T11:00:00Z,0.605
2026-01-10T11:15:00Z,0.606
2026-01-10T11:30:00Z,0.605
2026-01-10T11:45:00Z,0.605
2026-01-10T12:00:00Z,0.604
2026-01-10T12:15:00Z,0.605
2026-01-10T12:30:00Z,0.605
2026-01-10T12:45:00Z,0.604
2026-01-10T13:00:00Z,0.604
2026-01-10T13:15:00Z,0.605
2026-01-10T13:30:00Z,0.603
2026-01-10T13:45:00Z,0.603
2026-01-10T14:00:00Z,0.603
2026-01-10T14:15:00Z,0.604
2026-01-10T14:30:00Z,0.604
2026-01-10T14:45:00Z,0.603
2026-01-10T15:00:00Z,0.603
2026-01-10T15:15:00Z,0.603
2026-01-10T15:30:00Z,0.604
2026-01-10T15:45:00Z,0.603
2026-01-10T16:00:00Z,0.603
2026-01-10T16:15:00Z,0.602
2026-01-10T16:30:00Z,0.602
2026-01-10T16:45:00Z,0.604
2026-01-10T17:00:00Z,0.602
2026-01-10T17:15:00Z,0.603
2026-01-10T17:30:00Z,0.601
2026-01-10T17:45:00Z,0.602
2026-01-10T18:00:00Z,0.602
2026-01-10T18:15:00Z,0.603
2026-01-10T18:30:00Z,0.602
2026-01-10T18:45:00Z,0.602
2026-01-10T19:00:00Z,0.601
2026-01-10T19:15:00Z,0.602
2026-01-10T19:30:00Z,0.602
2026-01-10T19:45:00Z,0.603
2026-01-10T20:00:00Z,0.602
